Meter S/N:, "serial number"
Sensor, THERMO,QUAD, 1A365
Date, 10/7/2014 6:36:05 PM
Units, W
Timestamp, Measurement, X, Y, Sequence, Flags, Flags (interpreted), Period, Binary Data
24, 0.0712650492787361, 0.0235628932714462, -0.9424968957901, 23900010, 4, Calculating, 0, 69f3913d f806c13c 7a4771bf 0400 6aaf6c01 
24.1, 0.0740018859505653, 0.158587709069252, -0.948289155960083, 24000010, 4, Calculating, 0, 4d8e973d d164223e 14c372bf 0400 0a366e01 
24.2, 0.0766615644097328, 0.126625880599022, -0.806824803352356, 24100010, 4, Calculating, 0, bd009d3d 37aa013e 128c4ebf 0400 aabc6f01 
24.3, 0.0784529894590378, 0.142058923840523, -0.786023139953613, 24200010, 4, Calculating, 0, f6aba03d e577113e d03849bf 0400 4a437101 
24.4, 0.08061134070158, 0.0652537643909454, -0.868915915489197, 24300010, 4, Calculating, 0, 8f17a53d c4a3853d 46715ebf 0400 eac97201 
24.5, 0.0824862346053123, 0.313799232244492, -0.678652942180634, 24400010, 4, Calculating, 0, 8beea83d 4baaa03e 33bc2dbf 0400 8a507401 
24.6, 0.0848072618246078, 0.257169812917709, -0.698445022106171, 24500010, 4, Calculating, 0, 6eafad3d c3ab833e 4bcd32bf 0400 2ad77501 
24.7, 0.0862260013818741, 0.196236118674278, -0.663336515426636, 24600010, 4, Calculating, 0, 4297b03d 1ff2483e 6cd029bf 0400 ca5d7701 
24.8, 0.0875924527645111, 0.28094008564949, -0.605778634548187, 24700010, 4, Calculating, 0, ac63b33d 61d78f3e 4f141bbf 0400 6ae47801 
24.9, 0.0886192470788956, 0.217384934425354, -0.562018811702728, 24800010, 4, Calculating, 0, 027eb53d 289a5e3e 77e00fbf 0400 0a6b7a01 
25, 0.0881019681692123, 0.188098832964897, -0.595369875431061, 24900010, 4, Calculating, 0, ce6eb43d fb9c403e 296a18bf 0400 aaf17b01 
25.1, 0.0848365724086761, 0.218669533729553, -0.527961373329163, 25000010, 4, Calculating, 0, ccbead3d e8ea5f3e 7a2807bf 0400 4a787d01 
25.2, 0.0818569958209991, 0.3046875, -0.635494947433472, 25100010, 4, Calculating, 0, a4a4a73d 00009c3e ccaf22bf 0400 eafe7e01 
25.3, 0.0818650275468826, 0.12847912311554, -0.582877814769745, 25200010, 4, Calculating, 0, daa8a73d 0890033e 7b3715bf 0400 8a858001 
25.4, 0.0811805799603462, 0.336011350154877, -0.656448423862457, 25300010, 4, Calculating, 0, 0142a63d ae09ac3e 010d28bf 0400 2a0c8201 
25.5, 0.0771514996886253, 0.29890713095665, -0.653260409832001, 25400010, 4, Calculating, 0, 9b019e3d 5b0a993e 133c27bf 0400 ca928301 
25.6, 0.0721242725849152, 0.0991495251655579, -0.501198828220367, 25500010, 4, Calculating, 0, e4b5933d e80ecb3d 914e00bf 0400 6a198501 
25.7, 0.0659167319536209, 0.194359228014946, -0.610137224197388, 25600010, 4, Calculating, 0, 5aff863d 1b06473e f4311cbf 0400 0aa08601 
25.8, 0.0596276000142097, 0.153474166989326, -0.443084478378296, 25700010, 4, Calculating, 0, 123c743d 55281d3e f8dbe2be 0400 aa268801 
25.9, 0.0541381798684597, 0.0795499235391617, -0.437209129333496, 25800010, 4, Calculating, 0, ffbf5d3d 12eba23d e0d9dfbe 0400 4aad8901 
26, 0.048799954354763, -0.0324098207056522, -0.318441271781921, 25900010, 4, Calculating, 0, 76e2473d 29c004bd bc0aa3be 0400 ea338b01 
26.1, 0.0449083931744099, -0.102844081819057, -0.503870964050293, 26000010, 4, Calculating, 0, ddf1373d eb9fd2bd b0fd00bf 0400 8aba8c01 
26.2, 0.039713691920042, 0.213652372360229, -0.349638640880585, 26100010, 4, Calculating, 0, d3aa223d b0c75a3e d603b3be 0400 2a418e01 
26.3, 0.0356757938861847, 0.047114834189415, -0.273100107908249, 26200010, 4, Calculating, 0, c820123d 7cfb403d c7d38bbe 0400 cac78f01 
26.4, 0.0326779708266258, 0.103985890746117, -0.718117475509644, 26300010, 4, Calculating, 0, 56d9053d 8ef6d43d 8cd637bf 0400 6a4e9101 
26.5, 0.0294825416058302, -0.196360021829605, -0.298958212137222, 26400010, 4, Calculating, 0, 5f85f13c 9a1249be 0d1199be 0400 0ad59201 
26.6, 0.0268799625337124, 0.0833298712968826, -0.30205437541008, 26500010, 4, Calculating, 0, 5e33dc3c daa8aa3d dfa69abe 0400 aa5b9401 
26.7, 0.0239101648330688, 0.0765539109706879, -0.27239853143692, 26600010, 4, Calculating, 0, 40dfc33c 4cc89c3d d2778bbe 0400 4ae29501 
26.8, 0.0219716001302004, -0.150992810726166, -0.411123752593994, 26700010, 4, Calculating, 0, c9fdb33c dc9d1abe d07ed2be 0400 ea689701 
26.9, 0.0196184068918228, -0.0538263469934464, -0.37510684132576, 26800010, 4, Calculating, 0, c8b6a03c 04795cbd 010ec0be 0400 8aef9801 
27, 0.0178876556456089, -0.456926107406616, -0.217121616005898, 26900010, 4, Calculating, 0, 2289923c 38f2e9be 21555ebe 0400 2a769a01 
27.1, 0.016557103022933, -0.139079347252846, -0.266084611415863, 27000010, 4, Calculating, 0, c3a2873c d16a0ebe 3e3c88be 0400 cafc9b01 
27.1, 0.249445125460625, -0.139079347252846, -0.266084611415863, 27000280, 8, FinalEnergyRecord, 0, 8b6e7f3e d16a0ebe 3e3c88be 0800 d8fd9b01 
27.3, 0.0152423223480582, 0.0661359056830406, -0.699205458164215, 27100010, 0, 0, 0, efba793c 4372873d 21ff32bf 0000 6a839d01 
27.4, 0.0132659347727895, 0.0376223362982273, -0.50776606798172, 27200010, 0, 0, 0, 5d59593c e1191a3d f5fc01bf 0000 0a0a9f01 
27.5, 0.0120177501812577, -0.00641334895044565, 0.100257262587547, 27300010, 0, 0, 0, 19e6443c 1227d2bb ae53cd3d 0000 aa90a001 
27.6, 0.0112739326432347, 0.292195081710815, -1.17619657516479, 27400010, 0, 0, 0, 4db6383c 989a953e 9c8d96bf 0000 4a17a201 
27.7, 0.00985744781792164, 0.191551446914673, -0.710764288902283, 27500010, 0, 0, 0, 2281213c 1026443e a6f435bf 0000 ea9da301 
27.8, 0.00969841144979, 0.833333849906921, -1.14154994487762, 27600010, 0, 0, 0, 16e61e3c 5e55553f 4f1e92bf 0000 8a24a501 
27.9, 0.00818080361932516, -0.344725966453552, 0.511482715606689, 27700010, 0, 0, 0, c708063c ec7fb0be 88f0023f 0000 2aaba601 
28, 0.00734771974384785, -0.18013633787632, -1.80410039424896, 27800010, 0, 0, 0, 24c5f03b a97538be c3ece6bf 0000 ca31a801 
28.1, 0.00688109686598182, 0.21192067861557, -1.07495045661926, 27900010, 0, 0, 0, d37ae13b bc01593e fa9789bf 0000 6ab8a901 
28.2, 0.00648209685459733, -0.615400910377502, -1.48540902137756, 28000010, 0, 0, 0, c567d43b ea8a1dbf e221bebf 0000 0a3fab01 
28.3, 0.00531945703551173, -0.367050588130951, -2.18653726577759, 28100010, 0, 0, 0, d74eae3b 0eeebbbe 3af00bc0 0000 aac5ac01 
28.4, 0.00495322700589895, 1.79277062416077, 0.349715918302536, 28200010, 0, 0, 0, ae4ea23b 8279e53f f70db33e 0000 4a4cae01 
28.5, 0.00465896353125572, 1.68637824058533, -0.74819940328598, 28300010, 0, 0, 0, 38aa983b 3edbd73f ff893fbf 0000 ead2af01 
28.6, 0.00500087719410658, 0.741419911384583, -2.35971856117249, 28400010, 0, 0, 0, 66dea33b b2cd3d3f a10517c0 0000 8a59b101 
28.7, 0.00413570273667574, -0.040128581225872, -0.576297163963318, 28500010, 0, 0, 0, ca84873b de5d24bd 368813bf 0000 2ae0b201 
28.8, 0.00383740989491344, 1.07549285888672, 0.332555919885635, 28600010, 0, 0, 0, 0e7d7b3b c0a9893f c544aa3e 0000 ca66b401 
28.9, 0.00328593561425805, 1.94108939170837, -3.37844514846802, 28700010, 0, 0, 0, da58573b 9e75f83f 723858c0 0000 6aedb501 
29, 0.00245602917857468, 1.81063807010651, 0.987881600856781, 28800010, 0, 0, 0, 55f5203b fdc2e73f cfe57c3f 0000 0a74b701 
29.1, 0.00186078902333975, -4.25476360321045, -0.344310909509659, 28900010, 0, 0, 0, b8e5f33a 062788c0 8549b0be 0000 aafab801 
29.2, 0.0026920170057565, 0.562627792358398, -0.498330920934677, 29000010, 0, 0, 0, 8d6c303b 6008103f 3b25ffbe 0000 4a81ba01 
29.3, 0.00246958341449499, 1.68970501422882, -0.274829685688019, 29100010, 0, 0, 0, bcd8213b 4148d83f 7ab68cbe 0000 ea07bc01 
29.4, 0.00194701738655567, -2.18452882766724, -2.81777691841125, 29200010, 0, 0, 0, 1033ff3a 52cf0bc0 755634c0 0000 8a8ebd01 
29.5, 0.00200379989109933, 1.85564494132996, -2.32038640975952, 29300010, 0, 0, 0, 2f52033b c685ed3f 368114c0 0000 2a15bf01 
29.6, 0.00176030490547419, 3.35000276565552, 0.139335572719574, 29400010, 0, 0, 0, 08bae63a 72665640 fcad0e3e 0000 ca9bc001 
29.7, 0.00140002951957285, 4.76778554916382, -2.71383619308472, 29500010, 0, 0, 0, 3281b73a b3919840 7eaf2dc0 0000 6a22c201 
29.8, 0.00109521229751408, 4.80660533905029, -3.75332903862, 29600010, 0, 0, 0, 3a8d8f3a b6cf9940 8b3670c0 0000 0aa9c301 
29.9, 0.000982715282589197, 0, 0, 29700000, 0, 0, 0, 74ce803a 00000000 00000000 0000 a02fc501 
30, 0.000890424533281475, 0, 0, 29800010, 0, 0, 0, 616b693a 00000000 00000000 0000 4ab6c601 
30.1, 0.000720982439815998, 0, 0, 29900000, 0, 0, 0, 50003d3a 00000000 00000000 0000 e03cc801 
30.2, 0.000636748329270631, 0, 0, 30000000, 0, 0, 0, 75eb263a 00000000 00000000 0000 80c3c901 
30.3, 0.00100848113652319, 9.5, -0.380005657672882, 30100010, 0, 0, 0, 032f843a 00001841 1a90c2be 0000 2a4acb01 
30.4, 0.000296222948236391, 0, 0, 30200000, 0, 0, 0, 5f4e9b39 00000000 00000000 0000 c0d0cc01 
30.5, 0.000363105209544301, 0, 0, 30300000, 0, 0, 0, 285fbe39 00000000 00000000 0000 6057ce01 
30.6, -5.23531016369816E-05, 0, 0, 30400000, 32, NegativePower, 0, b7955bb8 00000000 00000000 2000 00decf01 
30.7, 5.36340739927255E-05, 0, 0, 30500000, 0, 0, 0, 26f56038 00000000 00000000 0000 a064d101 
30.8, -3.9662241761107E-05, 0, 0, 30600000, 32, NegativePower, 0, 025b26b8 00000000 00000000 2000 40ebd201 
30.9, -6.23546702627209E-06, 0, 0, 30700000, 32, NegativePower, 0, 413ad1b6 00000000 00000000 2000 e071d401 
31, 0.000497556175105274, 0, 0, 30800000, 0, 0, 0, 6e6e023a 00000000 00000000 0000 80f8d501 
31.1, 0.000335662887664512, 0, 0, 30900000, 0, 0, 0, e9fbaf39 00000000 00000000 0000 207fd701 
31.2, 0.000181172945303842, 0, 0, 31000000, 0, 0, 0, 3ef93d39 00000000 00000000 0000 c005d901 
31.3, 0.000391122244764119, 0, 0, 31100000, 0, 0, 0, 8a0fcd39 00000000 00000000 0000 608cda01 
31.4, -0.000448860722826794, 0, 0, 31200000, 32, NegativePower, 0, 1155ebb9 00000000 00000000 2000 0013dc01 
31.5, -0.000272164994385093, 0, 0, 31300000, 32, NegativePower, 0, 5eb18eb9 00000000 00000000 2000 a099dd01 
31.6, 0.000206231808988377, 0, 0, 31400000, 0, 0, 0, ee3f5839 00000000 00000000 0000 4020df01 
31.7, -0.000336610595695674, 0, 0, 31500000, 32, NegativePower, 0, 1c7bb0b9 00000000 00000000 2000 e0a6e001 
31.8, -0.000198095236555673, 0, 0, 31600000, 32, NegativePower, 0, c9b74fb9 00000000 00000000 2000 802de201 
31.9, -0.000267246650764719, 0, 0, 31700000, 32, NegativePower, 0, 3d1d8cb9 00000000 00000000 2000 20b4e301 
32, 0.000830179487820715, 0, 0, 31800000, 0, 0, 0, 67a0593a 00000000 00000000 0000 c03ae501 
32.1, 0.000146724269143306, 0, 0, 31900000, 0, 0, 0, ffd91939 00000000 00000000 0000 60c1e601 
32.2, 0.000141264783451334, 0, 0, 32000000, 0, 0, 0, 7a201439 00000000 00000000 0000 0048e801 
32.3, -0.000134880974655971, 0, 0, 32100000, 32, NegativePower, 0, d66e0db9 00000000 00000000 2000 a0cee901 

Skipped, , , , , "4f4b0d0a ", "OK\r\n"

